Geo_GEOID,Geo_NAME,SE_T001_001,SE_T003_001,SE_T003_002,SE_T003_003,SE_T004_001,SE_T004_002,SE_T004_003,SE_T007_001,SE_T007_002,SE_T007_003,SE_T007_004,SE_T007_005,SE_T007_006,SE_T007_007,SE_T007_008,SE_T007_009,SE_T007_010,SE_T007_011,SE_T007_012,SE_T007_013,SE_T013_001,SE_T013_002,SE_T013_003,SE_T013_004,SE_T013_005,SE_T013_006,SE_T013_007,SE_T013_008,SE_T017_001,SE_T017_002,SE_T017_003,SE_T017_004,SE_T017_005,SE_T017_006,SE_T017_007,SE_T017_008,SE_T017_009,SE_T150_001,SE_T150_002,SE_T150_003,SE_T150_004,SE_T150_005,SE_T150_006,SE_T150_007,SE_T150_008,SE_T030_001,SE_T030_002,SE_T030_003,SE_T033_001,SE_T033_002,SE_T033_003,SE_T033_004,SE_T033_005,SE_T033_006,SE_T033_007,SE_T083_001,SE_T128_001,SE_T128_002,SE_T128_009,SE_T128_010,SE_T128_003,SE_T128_004,SE_T128_005,SE_T128_006,SE_T128_007,SE_T128_008,SE_T129_001,SE_T129_002,SE_T129_003,SE_T129_004,SE_T129_005,SE_T129_006,SE_T129_007,SE_T129_008,SE_T129_009,SE_T129_010,SE_T139_001,SE_T139_002,SE_T139_003,SE_T139_004,SE_T139_005,SE_T139_006,SE_T139_007,SE_T139_008,SE_T139_009,SE_T139_010,SE_T139_011,SE_T139_012,SE_T139_013,SE_T139_014,SE_T139_015,SE_T139_016,SE_T139_017,SE_T139_018,SE_T139_019,SE_T139_020,SE_T139_021,SE_T139_022,SE_T139_023,SE_T139_024,SE_T139_025,SE_T139_026,SE_T139_027,SE_T139_028,SE_T139_029,SE_T139_030,SE_T139_031,SE_T139_032,SE_T139_033,SE_T139_034,SE_T139_035,SE_T139_036,SE_T139_037,SE_T139_038,SE_T139_039,SE_T139_040,SE_T139_041,SE_T139_042,SE_T139_043,SE_T139_044,SE_T139_045,SE_T139_046,SE_T139_047,SE_T139_048,SE_T139_049,SE_T139_050,SE_T139_051,SE_T139_052,SE_T139_053,SE_T139_054,SE_T139_055,SE_T139_056,SE_T139_057,SE_T139_058,SE_T139_059,SE_T139_060,SE_T139_061,SE_T139_062,SE_T139_063,SE_T139_064,SE_T139_065,SE_T139_066,SE_T139_067,SE_T139_068,SE_T139_069,SE_T139_070,SE_T139_071,SE_T139_072,SE_T139_073,SE_T139_074,SE_T139_075,SE_T139_076,SE_T139_077,SE_T139_078,SE_T139_079,SE_T139_080,SE_T139_081,SE_T139_082,SE_T139_083,SE_T139_084,SE_T139_085,SE_T139_086,SE_T139_087,SE_T139_088,SE_T139_089,SE_T139_090,SE_T139_091,SE_T139_092,SE_T139_093,SE_T139_094,SE_T139_095,SE_T139_096,SE_T139_097,SE_T139_098,SE_T139_099,SE_T139_100,SE_T139_101,SE_T139_102,SE_T139_103,SE_T139_104,SE_T139_105,SE_T139_106,SE_T139_107,SE_T139_108,SE_T139_109,SE_T139_110,SE_T139_111,SE_T139_112,SE_T139_113,SE_T139_114,SE_T139_115,SE_T139_116,SE_T139_117,SE_T139_118,SE_T139_119,SE_T139_120,SE_T139_121,SE_T139_122,SE_T139_123,SE_T145_001,SE_T145_002,SE_T145_003,SE_T145_004,SE_T145_005
05000US18009,"Blackford County, Indiana",12364,165.5831,165.0798,0.5033097,12364,6135,6229,12364,669,857,680,491,967,1338,1388,1708,1816,1366,800,284,12364,12036,75,11,38,0,2,202,5207,3493,2686,807,209,598,1714,775,939,8700,1133,7567,3372,954,408,93,42,644,42,602,10026,5763,0,5763,5283,480,4263,21980,5180,4817,4418,399,19,36,5,137,44,122,5180,5058,1243,1241,875,926,367,275,131,122,149,37,3,0,0,0,0,3,0,2,0,0,2,0,0,25,0,25,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,75,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,22,19,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,26,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,12199,1633,10566,4651,7873
05000US18011,"Boone County, Indiana",61884,423.2507,422.9117,0.338973,61884,30594,31290,61884,4076,4555,5295,2812,4411,6957,8567,9688,7692,4471,2376,984,61884,58207,807,106,1497,0,149,1118,23427,17210,14264,2946,689,2257,6217,2912,3305,40735,2785,37950,27610,18133,7520,2912,1084,3239,94,3145,47025,32688,29,32659,31585,1074,14337,40487,30909,28591,26429,2162,59,101,69,255,232,1602,30909,29307,4886,6534,6287,6730,3677,810,383,1602,2225,529,317,300,199,96,5,0,17,44,0,12,32,0,0,17,0,0,0,17,0,151,0,0,24,0,0,76,10,32,0,9,0,984,408,316,316,0,0,0,92,0,474,0,21,385,28,40,0,74,41,5,0,8,0,20,0,28,0,0,0,0,28,0,0,0,114,30,30,0,0,25,59,59,0,0,0,0,0,0,0,0,0,0,78,78,78,0,0,520,368,40,0,2,19,0,19,0,0,147,129,0,0,0,0,18,0,0,181,46,0,70,0,23,0,25,0,0,17,0,152,152,0,61268,4476,56792,13126,50259
05000US18013,"Brown County, Indiana",14965,316.6307,311.9875,4.643262,14965,7470,7495,14965,577,910,818,647,988,1275,1621,2207,2773,2061,769,319,14965,14542,41,10,44,0,5,323,5953,4201,3364,837,268,569,1752,912,840,11025,1151,9874,5894,2588,1350,274,105,732,3,729,12383,7330,0,7330,6918,412,5053,30279,6853,6485,5844,641,19,0,0,73,8,268,6853,6585,477,1351,1350,1166,1221,683,337,268,192,63,13,13,12,0,1,0,0,35,0,0,35,0,0,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,44,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,34,0,0,0,0,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,41,0,0,0,0,0,0,0,0,41,36,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,14833,1736,13097,5462,9993
05000US18015,"Carroll County, Indiana",20007,375.0186,372.2281,2.790549,20007,9959,10048,20007,1055,1347,1372,884,1508,2039,2534,2778,2937,2034,1097,422,20007,19407,90,47,18,3,199,243,7770,5423,4455,968,331,637,2347,1167,1180,13841,1667,12174,6529,2412,817,193,47,1125,38,1087,15994,10078,0,10078,9381,697,5916,25647,9217,8597,7639,958,6,0,17,194,81,322,9217,8895,1267,2072,1658,1886,1497,292,223,322,551,51,0,0,0,0,0,0,0,29,0,0,29,0,0,0,0,0,0,0,0,22,0,0,0,12,0,0,0,0,0,10,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,0,0,0,41,0,0,22,19,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,405,367,2,0,0,2,0,0,0,0,365,195,0,117,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,19894,2355,17539,5869,14542
05000US18017,"Cass County, Indiana",38324,414.8476,412.1548,2.69284,38324,19227,19097,38324,2371,2382,2708,1739,3253,4312,4803,5393,5163,3347,1974,879,38324,32533,562,122,566,53,3631,857,14536,9580,7527,2053,611,1442,4956,2310,2646,25871,4445,21426,11207,3609,1274,287,135,2204,189,2015,30420,18863,3,18860,17431,1429,11557,22625,17165,16193,14409,1784,142,15,35,217,222,341,17165,16824,3530,6529,3081,1670,1064,626,324,341,3359,123,33,27,4,23,0,6,0,19,0,16,3,0,0,2,0,2,0,0,0,69,0,10,0,0,0,18,0,0,0,41,0,437,143,55,38,0,17,78,10,0,10,0,10,0,0,0,0,284,0,0,9,40,0,67,168,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,12,12,12,0,0,2775,2750,119,0,88,31,0,0,0,0,2614,2067,0,142,348,19,38,0,0,17,0,0,0,0,0,0,0,17,0,0,0,25,25,0,37636,4651,32985,12355,25662
05000US18019,"Clark County, Indiana",113993,376.3997,372.8304,3.569246,113993,55492,58501,113993,7273,7059,7513,4467,9230,15780,15634,15699,15140,9710,4522,1966,113993,100506,7917,138,891,15,1253,3273,43074,28370,20889,7481,2040,5441,14704,6745,7959,78451,9497,68954,42206,15846,4730,1172,502,5440,175,5265,90720,59014,19,58995,55331,3664,31706,25693,54322,50958,46277,4681,434,161,67,746,351,1605,54322,52717,5311,16409,12717,10480,5746,1430,624,1605,3645,425,62,62,0,53,9,0,0,110,0,0,92,0,18,12,0,12,0,0,0,241,0,0,0,0,94,6,32,13,0,96,0,598,278,76,55,0,21,40,162,0,97,0,0,97,0,0,0,177,0,36,0,49,0,70,22,46,21,0,25,0,0,0,0,0,147,42,0,35,7,14,0,0,0,48,48,0,43,26,1,0,16,0,20,20,0,20,0,2455,2402,251,0,24,76,8,117,26,0,2109,1651,0,370,79,9,0,0,0,42,0,0,14,0,3,14,5,6,0,0,0,53,53,0,112420,13279,99141,33588,80201
05000US18021,"Clay County, Indiana",26568,360.3214,357.5731,2.74829,26568,12983,13585,26568,1589,1943,1593,1103,2092,3221,3243,3694,3721,2414,1287,668,26568,25848,64,38,22,0,57,539,10541,7565,5943,1622,453,1169,2976,1371,1605,18248,1873,16375,8206,3089,1082,268,67,1287,221,1066,21050,12906,33,12873,12043,830,8144,22913,11862,11212,9791,1421,5,59,15,245,48,278,11862,11584,2268,2708,2115,2223,1381,616,273,278,84,26,7,7,0,7,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,2,2,0,0,0,9,0,0,0,0,0,0,0,0,11,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,24,0,0,0,0,0,0,0,0,24,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,26194,2627,23567,9100,17880
05000US18023,"Clinton County, Indiana",32692,405.2453,405.0672,0.1780383,32692,16148,16544,32692,2204,2538,2434,1388,2697,3792,4039,4220,4261,2685,1681,753,32692,30571,357,55,69,42,1177,421,11769,8203,6404,1799,557,1242,3566,1785,1781,21431,2980,18451,8747,3191,1021,134,40,1582,86,1496,24982,16268,34,16234,15257,977,8714,23260,14869,14071,11994,2077,17,60,7,131,139,444,14869,14425,2886,4270,2513,2244,1595,769,148,444,2258,61,8,8,0,8,0,0,0,53,0,0,44,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,13,13,13,0,0,0,0,0,17,0,0,17,0,0,0,49,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118,2106,0,0,0,0,0,0,0,0,2082,1958,0,0,52,56,16,0,0,24,9,0,9,0,6,0,0,0,0,0,0,12,12,0,32067,3908,28159,10272,22167
05000US18025,"Crawford County, Indiana",10582,308.7182,305.6392,3.079094,10582,5358,5224,10582,588,700,666,426,789,1137,1249,1549,1651,1132,513,182,10582,10322,19,114,14,0,0,113,4076,2768,2077,691,237,454,1308,809,499,7413,1283,6130,2597,726,289,68,11,514,13,501,8493,4626,6,4620,4330,290,3867,19756,4281,4088,3762,326,11,0,0,42,44,96,4281,4185,512,762,610,809,760,598,134,96,26,10,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10518,874,9644,4221,6735
05000US18027,"Daviess County, Indiana",32583,436.8741,429.4888,7.385296,32583,16423,16160,32583,2727,2990,2323,1471,2987,3929,3513,4055,3856,2654,1335,743,32583,31171,583,6,89,13,479,242,11483,8310,6804,1506,572,934,3173,1598,1575,20085,5078,15007,7712,2813,1092,200,52,1848,602,1246,24112,15334,5,15329,14493,836,8778,21472,14303,12938,10554,2384,85,21,144,472,254,389,14303,13914,3705,3901,1607,1848,1416,900,537,389,761,120,36,33,9,24,0,0,3,48,10,11,27,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,36,0,80,73,12,0,0,12,19,42,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,552,86,0,0,0,86,0,0,0,466,268,0,150,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,32117,7243,24874,9711,18474
05000US18029,"Dearborn County, Indiana",49552,307.4155,305.034,2.381433,49552,24770,24782,49552,2664,3164,3521,2154,4043,5399,6174,7674,7276,4470,2165,848,49552,48123,417,98,207,55,299,353,18639,13673,10983,2690,992,1698,4966,2266,2700,34006,3185,30821,17164,6789,2228,412,60,2595,160,2435,39389,26556,8,26548,24662,1886,12833,28471,24371,22888,20908,1980,142,34,0,432,181,694,24371,23677,2512,5689,4258,4327,5156,1345,390,694,590,285,152,128,4,124,0,0,24,63,11,0,39,2,11,13,8,5,0,0,0,57,0,0,0,0,15,5,4,0,13,20,0,184,73,28,28,0,0,45,0,0,8,0,0,0,8,0,0,83,0,0,0,83,0,0,0,20,0,0,0,0,0,0,20,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,109,93,0,0,0,0,0,0,0,0,48,45,0,0,0,3,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,16,16,0,49011,4126,44885,14249,37303
05000US18031,"Decatur County, Indiana",26340,373.3228,372.5678,0.7550116,26340,13033,13307,26340,1619,1913,1822,1216,2079,3136,3199,3736,3481,2254,1424,461,26340,25387,149,80,349,0,134,241,10120,7217,5469,1748,697,1051,2903,1522,1381,17691,1934,15757,8054,3216,1110,252,56,1466,155,1311,20662,13610,0,13610,12894,716,7052,24175,12691,11862,10775,1087,63,9,62,249,73,373,12691,12318,3315,3981,2051,1187,965,603,216,373,394,36,0,0,0,0,0,0,0,23,0,14,9,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13,0,0,0,0,219,52,4,4,0,0,17,31,0,24,0,0,24,0,0,0,143,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,28,0,0,28,0,0,0,0,0,0,0,111,111,36,0,0,36,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26018,2907,23111,8031,18270
05000US18033,"DeKalb County, Indiana",42489,363.8586,362.8326,1.026035,42489,21142,21347,42489,2588,2930,3195,1943,3559,4956,5217,6152,5685,3645,1933,686,42489,41184,153,36,155,0,266,695,16221,11136,8678,2458,736,1722,5085,2609,2476,28274,2904,25370,13525,4911,1639,236,77,2259,76,2183,33074,21668,0,21668,20320,1348,11406,25132,19992,18957,17392,1565,22,71,75,243,137,487,19992,19505,4268,6383,3829,2654,1745,353,273,487,557,152,37,21,9,2,10,0,16,52,0,0,40,12,0,0,0,0,0,0,0,63,0,0,0,35,17,0,11,0,0,0,0,106,36,30,28,0,2,0,6,0,35,0,0,3,0,32,0,35,0,0,0,15,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,283,28,0,28,0,0,0,0,0,231,231,0,0,0,0,0,0,0,24,0,0,0,0,0,9,15,0,0,0,0,16,16,0,42126,4787,37339,12721,30088
05000US18035,"Delaware County, Indiana",116463,395.9092,392.1282,3.781024,116463,56004,60459,116463,5940,6107,5980,4211,23185,12650,12062,14058,13579,10375,5782,2534,116463,103243,7124,182,1512,94,712,3596,46104,27501,19730,7771,2020,5751,18603,8733,9870,71040,7443,63597,38283,16542,6982,1878,1128,9382,426,8956,97080,57650,10,57640,52248,5392,39430,21566,50781,45166,40816,4350,928,79,438,2340,352,1478,50781,49303,10194,20582,8104,4390,2801,2082,1150,1478,2353,294,139,108,20,40,48,26,5,51,0,0,24,27,0,4,4,0,0,0,0,100,0,0,0,57,3,0,23,0,0,17,0,1225,580,492,416,6,70,4,84,0,391,0,0,312,20,59,0,178,0,0,0,83,53,21,21,76,0,0,0,0,28,0,48,0,50,0,0,0,0,0,0,0,0,22,22,0,28,28,0,0,0,0,56,56,46,10,0,728,624,160,0,2,126,0,16,10,6,426,305,0,0,33,24,0,0,64,38,24,0,0,0,9,0,0,5,0,0,0,104,104,0,115036,12849,102187,37969,79292
05000US18037,"Dubois County, Indiana",42345,435.3338,427.2702,8.063576,42345,21183,21162,42345,2616,2687,3034,2039,3407,4682,5022,6295,5805,3659,2103,996,42345,40218,177,40,280,0,1300,330,16311,11490,9641,1849,656,1193,4821,2228,2593,28562,3434,25128,13609,5635,1631,269,106,2325,97,2228,33254,22494,16,22478,21829,649,10760,27331,21761,20408,18867,1541,34,38,30,342,28,881,21761,20880,5535,7622,3434,2154,1117,676,342,881,1919,165,60,35,0,35,0,1,24,52,0,0,52,0,0,28,0,28,0,0,0,25,0,0,0,10,0,15,0,0,0,0,0,107,34,34,34,0,0,0,0,0,1,0,0,1,0,0,0,72,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,58,47,0,0,0,0,0,1542,1542,106,0,106,0,0,0,0,0,1436,303,0,955,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41552,2802,38750,9830,33488
05000US18039,"Elkhart County, Indiana",201640,467.9706,463.1739,4.796698,201640,99741,101899,201640,15363,15882,16015,9197,18007,25484,25188,26063,23582,14922,7886,4051,201640,176160,11296,379,2186,100,5855,5664,70822,50709,37603,13106,4415,8691,20113,9758,10355,127176,24788,102388,55696,23234,7737,1719,478,11144,1225,9919,151330,99619,12,99607,93178,6429,51711,22387,91204,84080,71243,12837,562,345,1397,1622,520,2678,91204,88526,14433,35441,20815,11147,4568,1066,1056,2678,16816,1531,183,153,47,87,19,0,30,308,0,30,192,44,42,45,15,30,0,0,0,995,0,3,35,53,57,268,531,8,0,40,0,1769,647,513,498,0,15,48,86,0,299,15,0,231,0,46,7,582,11,55,143,205,34,106,28,241,13,146,9,0,11,0,62,0,318,227,14,145,68,16,22,0,22,0,0,0,24,0,12,12,0,29,53,53,53,0,0,13145,12728,118,0,32,86,0,0,0,0,11937,10917,11,495,105,362,34,13,0,673,82,301,78,10,27,47,0,72,0,56,0,417,417,0,199208,36664,162544,60570,121458
05000US18041,"Fayette County, Indiana",23608,215.1624,215.0209,0.1414709,23608,11644,11964,23608,1190,1403,1720,993,1867,2459,2967,3212,3438,2458,1233,668,23608,22721,578,0,40,0,159,110,9420,6533,4598,1935,659,1276,2887,1150,1737,16435,3082,13353,6271,1755,547,138,20,1108,87,1021,18911,10473,0,10473,9514,959,8438,21716,9377,8687,7810,877,67,45,32,189,71,286,9377,9091,2017,2629,1243,914,1414,616,258,286,159,33,18,18,0,18,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,9,0,0,0,0,0,9,0,34,0,0,0,34,0,0,22,0,0,0,22,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,44,36,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,23279,3402,19877,9112,13649
05000US18043,"Floyd County, Indiana",76290,149.0099,147.9885,1.021428,76290,36917,39373,76290,4542,4825,5172,3162,6750,9297,9666,11192,10638,6469,3035,1542,76290,68841,3937,269,810,0,795,1638,29034,19524,14607,4917,1246,3671,9510,4335,5175,51839,5514,46325,29833,13959,5021,1091,421,3867,132,3735,60618,40393,5,40388,37797,2591,20225,29350,36992,34765,31616,3149,303,0,7,356,147,1414,36992,35578,4132,11163,9849,6317,3100,690,327,1414,1913,344,63,45,22,13,10,18,0,113,10,35,59,9,0,0,0,0,0,0,0,168,29,14,0,0,17,65,43,0,0,0,0,636,363,293,255,11,27,23,47,0,172,0,8,100,0,55,9,101,0,0,6,46,33,16,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,3,3,0,29,0,29,0,0,21,0,0,0,0,0,880,852,1,0,0,0,1,0,0,0,804,774,0,23,7,0,0,0,0,47,0,0,0,0,0,8,0,39,0,0,0,28,28,0,75281,6791,68490,20701,57207
05000US18045,"Fountain County, Indiana",16741,397.8796,395.6656,2.213945,16741,8409,8332,16741,979,1030,1032,779,1352,1798,1981,2376,2243,1712,1074,385,16741,16356,67,54,28,0,55,181,6963,4491,3515,976,286,690,2472,1361,1111,11569,1392,10177,5066,1673,606,95,22,855,19,836,13357,8117,8,8109,7462,647,5240,25086,7264,6685,6022,663,30,15,16,235,47,236,7264,7028,1641,1439,1298,1063,935,337,315,236,259,58,4,4,0,4,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,46,0,0,0,0,23,0,8,0,0,15,0,28,11,11,0,0,11,0,0,0,9,0,0,9,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,167,0,0,0,0,0,0,0,0,144,132,0,0,12,0,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,16552,1552,15000,5530,12067
05000US18047,"Franklin County, Indiana",22887,391.0497,384.4305,6.61914,22887,11456,11431,22887,1265,1417,1862,1032,1794,2355,2830,3394,3323,2071,1018,526,22887,22410,76,32,183,0,48,138,8710,6584,5401,1183,411,772,2126,1093,1033,15517,1955,13562,7031,2971,1040,255,179,1242,66,1176,17997,11694,7,11687,10989,698,6303,24748,10766,10131,9494,637,0,0,8,78,107,442,10766,10324,1585,1852,1811,1784,2125,910,257,442,254,53,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,18,0,0,0,15,0,185,110,13,13,0,0,97,0,0,2,0,0,2,0,0,0,73,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22801,1904,20897,6568,16837
05000US18049,"Fulton County, Indiana",20412,371.2653,368.3871,2.878166,20412,10089,10323,20412,1252,1555,1257,849,1490,2274,2483,2786,2859,2036,1122,449,20412,19256,184,64,111,12,530,255,7962,5278,4281,997,367,630,2684,1346,1338,14009,2121,11888,6147,1922,631,48,9,908,134,774,15975,9916,0,9916,9324,592,6059,23507,9094,8255,7402,853,31,16,53,131,134,474,9094,8620,2308,2196,1186,1053,1250,404,223,474,588,61,20,0,0,0,0,20,0,20,0,0,20,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,21,0,0,71,0,0,0,0,0,0,0,0,32,0,0,0,0,32,0,39,0,0,0,14,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,448,0,0,0,0,0,0,0,0,448,397,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,20191,2465,17726,7016,13501
05000US18051,"Gibson County, Indiana",33684,499.1645,487.495,11.66952,33684,16846,16838,33684,2088,2261,2208,1373,2909,3932,4024,4649,4729,3029,1821,661,33684,32046,614,33,83,0,242,666,13297,9180,7132,2048,657,1391,4117,1997,2120,22845,2251,20594,11535,3571,1142,173,103,1678,37,1641,26602,16735,4,16731,16086,645,9867,25990,15807,14803,13663,1140,68,0,16,392,119,409,15807,15398,2920,5394,2844,2048,1712,311,169,409,285,27,6,6,3,0,3,0,0,16,0,3,13,0,0,2,0,0,0,2,0,3,0,0,0,0,0,3,0,0,0,0,0,104,50,13,13,0,0,22,15,0,2,0,0,2,0,0,0,44,0,0,0,33,6,0,5,8,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,147,137,0,0,0,0,0,0,0,0,132,109,10,0,0,0,13,0,0,5,0,0,0,0,0,5,0,0,0,0,0,10,10,0,33102,3325,29777,9701,24395
05000US18053,"Grant County, Indiana",68269,414.9001,414.0763,0.8237517,68269,32725,35544,68269,3732,4117,3922,2499,9300,6928,7516,8932,9270,6654,3564,1835,68269,60506,4823,171,506,0,306,1957,26227,16854,12229,4625,1061,3564,9373,4295,5078,44699,6032,38667,20330,7476,2896,646,348,4546,210,4336,55661,32048,8,32040,29448,2592,23613,20348,28843,25624,23391,2233,71,58,73,1308,154,1555,28843,27288,7845,10057,4624,1764,1658,842,498,1555,1057,117,10,10,3,7,0,0,0,48,0,0,48,0,0,0,0,0,0,0,0,59,0,0,0,49,0,0,0,0,0,10,0,513,347,188,147,41,0,83,76,0,0,0,0,0,0,0,0,154,0,0,0,107,0,47,0,12,0,0,12,0,0,0,0,0,63,21,2,0,19,0,0,0,0,0,0,0,22,0,0,0,22,20,7,7,0,7,0,357,339,13,0,0,0,0,0,0,13,168,161,0,0,0,7,0,0,0,158,8,0,30,0,0,52,0,0,0,6,62,18,18,0,67374,7868,59506,25742,43978
05000US18055,"Greene County, Indiana",32633,545.9175,542.5095,3.408008,32633,16217,16416,32633,1714,2072,2180,1417,2479,3566,3886,4831,4567,3374,1815,732,32633,31981,105,7,127,49,31,333,12688,8386,6775,1611,580,1031,4302,2051,2251,22771,3278,19493,10323,3267,1188,234,43,1662,52,1610,26215,15073,14,15059,14126,933,11142,23189,13974,13358,12251,1107,73,22,25,233,140,123,13974,13851,2945,2522,2287,2309,2416,915,457,123,173,58,28,28,0,28,0,0,0,6,0,6,0,0,0,6,0,0,0,6,0,18,0,8,0,0,0,10,0,0,0,0,0,105,56,39,37,0,2,8,9,0,13,0,0,0,0,0,13,36,0,0,0,24,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,32346,3938,28408,12000,21564
05000US18057,"Hamilton County, Indiana",303042,402.4369,394.297,8.139896,303042,148054,154988,303042,21344,25315,25220,14716,21315,37385,46965,45706,33215,19464,8608,3789,303042,265639,10790,337,16749,20,2564,6943,111443,81987,68674,13313,3933,9380,29456,12863,16593,195132,7864,187268,156545,109822,39984,13254,4886,15765,283,15482,225508,165304,108,165196,159396,5800,60204,42361,157155,143210,132181,11029,303,180,240,1086,811,11325,157155,145830,15677,39921,29170,30679,23197,5076,2110,11325,22685,3418,885,758,353,395,10,22,105,751,33,27,527,45,119,316,94,98,29,95,0,1466,0,102,68,76,44,324,353,64,0,435,0,13118,4584,3112,2731,110,271,406,1066,0,5981,54,13,5087,229,510,88,1506,133,210,31,601,26,437,68,898,15,64,31,31,122,0,635,149,1423,191,118,18,55,132,720,634,86,164,164,0,210,24,12,95,79,6,110,110,29,81,0,4616,3971,188,0,33,51,22,8,18,56,2867,2096,0,175,302,152,101,41,0,916,188,17,241,0,51,293,0,16,0,110,0,645,603,42,301604,18185,283419,48625,259537
